,k,metric,weights,valeur
0,1,manhattan,uniform,0.3736299689186979
1,1,manhattan,distance,0.3736299689186979
2,1,manhattan,weights_sqr,0.3736299689186979
3,1,manhattan,weights_sqr4,0.3736299689186979
4,1,manhattan,weights_sqr8,0.3736299689186979
5,1,nan_euclidean,uniform,0.38050967045737527
6,1,nan_euclidean,distance,0.38050967045737527
7,1,nan_euclidean,weights_sqr,0.38050967045737527
8,1,nan_euclidean,weights_sqr4,0.38050967045737527
9,1,nan_euclidean,weights_sqr8,0.38050967045737527
10,1,minkowski,uniform,0.38050967045737527
11,1,minkowski,distance,0.38050967045737527
12,1,minkowski,weights_sqr,0.38050967045737527
13,1,minkowski,weights_sqr4,0.38050967045737527
14,1,minkowski,weights_sqr8,0.38050967045737527
15,1,chebyshev,uniform,0.3514187714374805
16,1,chebyshev,distance,0.3514187714374805
17,1,chebyshev,weights_sqr,0.3514187714374805
18,1,chebyshev,weights_sqr4,0.3514187714374805
19,1,chebyshev,weights_sqr8,0.3514187714374805
20,1,cosine,uniform,0.37916183534868314
21,1,cosine,distance,0.37916183534868314
22,1,cosine,weights_sqr,0.37916183534868314
23,1,cosine,weights_sqr4,0.37916183534868314
24,1,cosine,weights_sqr8,0.37916183534868314
25,1,euclidean,uniform,0.38050967045737527
26,1,euclidean,distance,0.38050967045737527
27,1,euclidean,weights_sqr,0.38050967045737527
28,1,euclidean,weights_sqr4,0.38050967045737527
29,1,euclidean,weights_sqr8,0.38050967045737527
30,2,manhattan,uniform,0.5204418304403959
31,2,manhattan,distance,0.3736299689186979
32,2,manhattan,weights_sqr,0.3736299689186979
33,2,manhattan,weights_sqr4,0.3736299689186979
34,2,manhattan,weights_sqr8,0.3736299689186979
35,2,nan_euclidean,uniform,0.5361069836552749
36,2,nan_euclidean,distance,0.38050967045737527
37,2,nan_euclidean,weights_sqr,0.38050967045737527
38,2,nan_euclidean,weights_sqr4,0.38050967045737527
39,2,nan_euclidean,weights_sqr8,0.38050967045737527
40,2,minkowski,uniform,0.5361069836552749
41,2,minkowski,distance,0.38050967045737527
42,2,minkowski,weights_sqr,0.38050967045737527
43,2,minkowski,weights_sqr4,0.38050967045737527
44,2,minkowski,weights_sqr8,0.38050967045737527
45,2,chebyshev,uniform,0.47677453027139877
46,2,chebyshev,distance,0.3514187714374805
47,2,chebyshev,weights_sqr,0.3514187714374805
48,2,chebyshev,weights_sqr4,0.3514187714374805
49,2,chebyshev,weights_sqr8,0.3514187714374805
50,2,cosine,uniform,0.5337013364323068
51,2,cosine,distance,0.37916183534868314
52,2,cosine,weights_sqr,0.37916183534868314
