,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
22,3,manhattan,weights_sqr,2846,16914,1676,2387,0.8294505309994543,0.6293675364882795,0.5438562965793999,0.5834956432598667,0.9098440021516945
23,3,manhattan,weights_sqr4,2872,16685,1905,2361,0.8209293539856442,0.6012141511408834,0.5488247659086566,0.5738261738261738,0.8975255513717052
24,3,manhattan,weights_sqr8,2868,16502,2088,2365,0.8130797968349914,0.5786924939467313,0.5480603860118479,0.5629600549612328,0.8876815492200107
25,3,pond_PCA,uniform,2833,17075,1515,2400,0.8356630147336608,0.6515639374425023,0.5413720619147716,0.591378770483248,0.9185045723507262
26,3,pond_PCA,distance,2839,17067,1523,2394,0.8355790622507661,0.6508482347546997,0.5425186317599847,0.5917665450755601,0.9180742334588489
27,3,pond_PCA,weights_sqr,2851,16963,1627,2382,0.8317172480376107,0.6366681554265297,0.5448117714504108,0.5871691895788281,0.9124798278644433
28,3,pond_PCA,weights_sqr4,2885,16747,1843,2348,0.8240775720941946,0.6101945854483926,0.5513090005732849,0.5792591105310712,0.9008606777837547
29,3,pond_PCA,weights_sqr8,2898,16575,2015,2335,0.8174033497040675,0.5898636271117443,0.5537932352379132,0.5712596096984034,0.8916083916083916
30,4,manhattan,uniform,2274,17774,816,2959,0.8415396885362885,0.7359223300970874,0.43454997133575385,0.5464375826024269,0.9561054330285099
31,4,manhattan,distance,2843,17077,1513,2390,0.8361667296310288,0.6526629935720845,0.5432830116567934,0.5929711127333402,0.9186121570736956
32,4,manhattan,weights_sqr,2851,17018,1572,2382,0.8340259413172144,0.6445851232195342,0.5448117714504108,0.5905136702568351,0.9154384077461001
33,4,manhattan,weights_sqr4,2845,16810,1780,2388,0.8250430256474836,0.6151351351351352,0.5436652016051978,0.5771961858389125,0.9042495965572889
34,4,manhattan,weights_sqr8,2869,16555,2035,2364,0.8153465138731478,0.5850326264274062,0.54825148098605,0.5660451810200257,0.8905325443786982
35,4,pond_PCA,uniform,2293,17792,798,2940,0.8430928094698401,0.7418311226140407,0.4381807758455953,0.5509370494954349,0.957073695535234
36,4,pond_PCA,distance,2848,17095,1495,2385,0.8371321831843177,0.6557679023716325,0.5442384865278043,0.5948203842940685,0.9195804195804196
37,4,pond_PCA,weights_sqr,2847,17067,1523,2386,0.8359148721823448,0.651487414187643,0.5440473915536022,0.5929397063417682,0.9180742334588489
38,4,pond_PCA,weights_sqr4,2881,16879,1711,2352,0.8294505309994543,0.6273954703832753,0.5505446206764762,0.5864631043256997,0.907961269499731
39,4,pond_PCA,weights_sqr8,2884,16642,1948,2349,0.8196280905007766,0.5968543046357616,0.5511179055990827,0.5730750124192746,0.8952124798278644
40,5,manhattan,uniform,2798,17302,1288,2435,0.8437224530915501,0.6847772883015174,0.5346837378176954,0.6004936151947634,0.9307154384077461
41,5,manhattan,distance,2799,17297,1293,2434,0.8435545481257608,0.6840175953079178,0.5348748327918976,0.6003217158176944,0.9304464766003228
42,5,manhattan,weights_sqr,2834,17182,1408,2399,0.8401964488099736,0.6680810938236681,0.5415631568889738,0.5982058047493404,0.9242603550295858
43,5,manhattan,weights_sqr4,2826,16925,1665,2407,0.8290727448264282,0.6292585170340681,0.5400343970953564,0.58124228712464,0.9104357181280258
44,5,manhattan,weights_sqr8,2859,16613,1977,2374,0.8173613734626202,0.5911910669975186,0.5463405312440283,0.5678816168437779,0.893652501344809
45,5,pond_PCA,uniform,2783,17344,1246,2450,0.8448558116106284,0.6907421196326632,0.5318173132046627,0.6009501187648456,0.9329747175901022
