,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
0,1,manhattan,uniform,3737,14910,3680,1496,0.782730974268564,0.5038425239315087,0.714121918593541,0.5908300395256917,0.8020441097364174
1,1,manhattan,distance,3737,14910,3680,1496,0.782730974268564,0.5038425239315087,0.714121918593541,0.5908300395256917,0.8020441097364174
2,1,manhattan,weights_sqr,3737,14910,3680,1496,0.782730974268564,0.5038425239315087,0.714121918593541,0.5908300395256917,0.8020441097364174
3,1,manhattan,weights_sqr4,3737,14910,3680,1496,0.782730974268564,0.5038425239315087,0.714121918593541,0.5908300395256917,0.8020441097364174
4,1,manhattan,weights_sqr8,3737,14910,3680,1496,0.782730974268564,0.5038425239315087,0.714121918593541,0.5908300395256917,0.8020441097364174
5,1,nan_euclidean,uniform,3835,14809,3781,1398,0.7826050455442219,0.5035451680672269,0.7328492260653545,0.596933613510779,0.7966110812264658
6,1,nan_euclidean,distance,3835,14809,3781,1398,0.7826050455442219,0.5035451680672269,0.7328492260653545,0.596933613510779,0.7966110812264658
7,1,nan_euclidean,weights_sqr,3835,14809,3781,1398,0.7826050455442219,0.5035451680672269,0.7328492260653545,0.596933613510779,0.7966110812264658
8,1,nan_euclidean,weights_sqr4,3835,14809,3781,1398,0.7826050455442219,0.5035451680672269,0.7328492260653545,0.596933613510779,0.7966110812264658
9,1,nan_euclidean,weights_sqr8,3835,14809,3781,1398,0.7826050455442219,0.5035451680672269,0.7328492260653545,0.596933613510779,0.7966110812264658
10,1,minkowski,uniform,3835,14809,3781,1398,0.7826050455442219,0.5035451680672269,0.7328492260653545,0.596933613510779,0.7966110812264658
11,1,minkowski,distance,3835,14809,3781,1398,0.7826050455442219,0.5035451680672269,0.7328492260653545,0.596933613510779,0.7966110812264658
12,1,minkowski,weights_sqr,3835,14809,3781,1398,0.7826050455442219,0.5035451680672269,0.7328492260653545,0.596933613510779,0.7966110812264658
13,1,minkowski,weights_sqr4,3835,14809,3781,1398,0.7826050455442219,0.5035451680672269,0.7328492260653545,0.596933613510779,0.7966110812264658
14,1,minkowski,weights_sqr8,3835,14809,3781,1398,0.7826050455442219,0.5035451680672269,0.7328492260653545,0.596933613510779,0.7966110812264658
