,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
0,1,manhattan,uniform,3722,14809,3781,1511,0.7778617302606725,0.4960682393709183,0.7112554939805084,0.5844849246231156,0.7966110812264658
1,1,manhattan,distance,3722,14809,3781,1511,0.7778617302606725,0.4960682393709183,0.7112554939805084,0.5844849246231156,0.7966110812264658
2,1,manhattan,weights_sqr,3722,14809,3781,1511,0.7778617302606725,0.4960682393709183,0.7112554939805084,0.5844849246231156,0.7966110812264658
3,1,manhattan,weights_sqr4,3722,14809,3781,1511,0.7778617302606725,0.4960682393709183,0.7112554939805084,0.5844849246231156,0.7966110812264658
4,1,manhattan,weights_sqr8,3722,14809,3781,1511,0.7778617302606725,0.4960682393709183,0.7112554939805084,0.5844849246231156,0.7966110812264658
5,1,nan_euclidean,uniform,3829,14723,3867,1404,0.7787432313310666,0.49753118503118504,0.7317026562201414,0.5923118570655117,0.7919849381387843
6,1,nan_euclidean,distance,3829,14723,3867,1404,0.7787432313310666,0.49753118503118504,0.7317026562201414,0.5923118570655117,0.7919849381387843
7,1,nan_euclidean,weights_sqr,3829,14723,3867,1404,0.7787432313310666,0.49753118503118504,0.7317026562201414,0.5923118570655117,0.7919849381387843
8,1,nan_euclidean,weights_sqr4,3829,14723,3867,1404,0.7787432313310666,0.49753118503118504,0.7317026562201414,0.5923118570655117,0.7919849381387843
9,1,nan_euclidean,weights_sqr8,3829,14723,3867,1404,0.7787432313310666,0.49753118503118504,0.7317026562201414,0.5923118570655117,0.7919849381387843
10,1,minkowski,uniform,3829,14723,3867,1404,0.7787432313310666,0.49753118503118504,0.7317026562201414,0.5923118570655117,0.7919849381387843
11,1,minkowski,distance,3829,14723,3867,1404,0.7787432313310666,0.49753118503118504,0.7317026562201414,0.5923118570655117,0.7919849381387843
12,1,minkowski,weights_sqr,3829,14723,3867,1404,0.7787432313310666,0.49753118503118504,0.7317026562201414,0.5923118570655117,0.7919849381387843
13,1,minkowski,weights_sqr4,3829,14723,3867,1404,0.7787432313310666,0.49753118503118504,0.7317026562201414,0.5923118570655117,0.7919849381387843
14,1,minkowski,weights_sqr8,3829,14723,3867,1404,0.7787432313310666,0.49753118503118504,0.7317026562201414,0.5923118570655117,0.7919849381387843
