,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
0,1,manhattan,uniform,3753,14831,3759,1480,0.7800864710573815,0.4996006389776358,0.7171794381807759,0.5889368379756769,0.7977945131791285
1,1,manhattan,distance,3753,14831,3759,1480,0.7800864710573815,0.4996006389776358,0.7171794381807759,0.5889368379756769,0.7977945131791285
2,1,manhattan,weights_sqr,3753,14831,3759,1480,0.7800864710573815,0.4996006389776358,0.7171794381807759,0.5889368379756769,0.7977945131791285
3,1,manhattan,weights_sqr4,3753,14831,3759,1480,0.7800864710573815,0.4996006389776358,0.7171794381807759,0.5889368379756769,0.7977945131791285
4,1,manhattan,weights_sqr8,3753,14831,3759,1480,0.7800864710573815,0.4996006389776358,0.7171794381807759,0.5889368379756769,0.7977945131791285
5,1,nan_euclidean,uniform,3847,14709,3881,1386,0.7789111362968559,0.4978002070393375,0.7351423657557806,0.593627034951007,0.7912318450779989
6,1,nan_euclidean,distance,3847,14709,3881,1386,0.7789111362968559,0.4978002070393375,0.7351423657557806,0.593627034951007,0.7912318450779989
7,1,nan_euclidean,weights_sqr,3847,14709,3881,1386,0.7789111362968559,0.4978002070393375,0.7351423657557806,0.593627034951007,0.7912318450779989
8,1,nan_euclidean,weights_sqr4,3847,14709,3881,1386,0.7789111362968559,0.4978002070393375,0.7351423657557806,0.593627034951007,0.7912318450779989
9,1,nan_euclidean,weights_sqr8,3847,14709,3881,1386,0.7789111362968559,0.4978002070393375,0.7351423657557806,0.593627034951007,0.7912318450779989
10,1,minkowski,uniform,3847,14709,3881,1386,0.7789111362968559,0.4978002070393375,0.7351423657557806,0.593627034951007,0.7912318450779989
11,1,minkowski,distance,3847,14709,3881,1386,0.7789111362968559,0.4978002070393375,0.7351423657557806,0.593627034951007,0.7912318450779989
12,1,minkowski,weights_sqr,3847,14709,3881,1386,0.7789111362968559,0.4978002070393375,0.7351423657557806,0.593627034951007,0.7912318450779989
13,1,minkowski,weights_sqr4,3847,14709,3881,1386,0.7789111362968559,0.4978002070393375,0.7351423657557806,0.593627034951007,0.7912318450779989
