,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
29,1,euclidean,weights_sqr8,4032,13863,4727,1201,0.7511648407001638,0.460326521292385,0.7704949359831836,0.5763293310463121,0.7457235072619688
30,2,manhattan,uniform,2721,17177,1413,2512,0.8352432523191874,0.658200290275762,0.5199694248041277,0.5809757659869755,0.9239913932221625
31,2,manhattan,distance,4015,13822,4768,1218,0.7487302186962179,0.4571330980302858,0.7672463214217466,0.5729166666666666,0.7435180204410974
32,2,manhattan,weights_sqr,4015,13822,4768,1218,0.7487302186962179,0.4571330980302858,0.7672463214217466,0.5729166666666666,0.7435180204410974
33,2,manhattan,weights_sqr4,4015,13822,4768,1218,0.7487302186962179,0.4571330980302858,0.7672463214217466,0.5729166666666666,0.7435180204410974
34,2,manhattan,weights_sqr8,4015,13822,4768,1218,0.7487302186962179,0.4571330980302858,0.7672463214217466,0.5729166666666666,0.7435180204410974
35,2,nan_euclidean,uniform,2764,17253,1337,2469,0.8402384250514209,0.6739819556205804,0.5281865086948213,0.5922434111849154,0.9280796126949973
36,2,nan_euclidean,distance,4032,13863,4727,1201,0.7511648407001638,0.460326521292385,0.7704949359831836,0.5763293310463121,0.7457235072619688
37,2,nan_euclidean,weights_sqr,4032,13863,4727,1201,0.7511648407001638,0.460326521292385,0.7704949359831836,0.5763293310463121,0.7457235072619688
38,2,nan_euclidean,weights_sqr4,4032,13863,4727,1201,0.7511648407001638,0.460326521292385,0.7704949359831836,0.5763293310463121,0.7457235072619688
39,2,nan_euclidean,weights_sqr8,4032,13863,4727,1201,0.7511648407001638,0.460326521292385,0.7704949359831836,0.5763293310463121,0.7457235072619688
40,2,minkowski,uniform,2764,17253,1337,2469,0.8402384250514209,0.6739819556205804,0.5281865086948213,0.5922434111849154,0.9280796126949973
41,2,minkowski,distance,4032,13863,4727,1201,0.7511648407001638,0.460326521292385,0.7704949359831836,0.5763293310463121,0.7457235072619688
42,2,minkowski,weights_sqr,4032,13863,4727,1201,0.7511648407001638,0.460326521292385,0.7704949359831836,0.5763293310463121,0.7457235072619688
