,k,metric,weights,valeur
0,1,manhattan,uniform,0.6158836249262827
1,1,manhattan,distance,0.6158836249262827
2,1,manhattan,weights_sqr,0.6158836249262827
3,1,manhattan,weights_sqr4,0.6158836249262827
4,1,manhattan,weights_sqr8,0.6158836249262827
5,1,pond_PCA,uniform,0.5823836198570601
6,1,pond_PCA,distance,0.5823836198570601
7,1,pond_PCA,weights_sqr,0.5823836198570601
8,1,pond_PCA,weights_sqr4,0.5823836198570601
9,1,pond_PCA,weights_sqr8,0.5823836198570601
10,2,manhattan,uniform,0.5403033721950607
11,2,manhattan,distance,0.6158836249262827
12,2,manhattan,weights_sqr,0.6158836249262827
13,2,manhattan,weights_sqr4,0.6158836249262827
14,2,manhattan,weights_sqr8,0.6158836249262827
15,2,pond_PCA,uniform,0.521272613849033
16,2,pond_PCA,distance,0.5823836198570601
17,2,pond_PCA,weights_sqr,0.5823836198570601
18,2,pond_PCA,weights_sqr4,0.5823836198570601
19,2,pond_PCA,weights_sqr8,0.5823836198570601
20,3,manhattan,uniform,0.6314021830394626
21,3,manhattan,distance,0.6333228478557198
22,3,manhattan,weights_sqr,0.6388396118125849
23,3,manhattan,weights_sqr4,0.6389060250873946
24,3,manhattan,weights_sqr8,0.6297829379101464
25,3,pond_PCA,uniform,0.6056440695615953
26,3,pond_PCA,distance,0.608044901777362
27,3,pond_PCA,weights_sqr,0.6074640752610359
28,3,pond_PCA,weights_sqr4,0.6007088607594937
29,3,pond_PCA,weights_sqr8,0.5934000594589237
30,4,manhattan,uniform,0.5801324503311258
31,4,manhattan,distance,0.6383694053372557
32,4,manhattan,weights_sqr,0.6398825133745936
33,4,manhattan,weights_sqr4,0.6409161894846435
34,4,manhattan,weights_sqr8,0.6360568565292974
35,4,pond_PCA,uniform,0.5599422243620606
36,4,pond_PCA,distance,0.608677513558615
37,4,pond_PCA,weights_sqr,0.6076634735526864
38,4,pond_PCA,weights_sqr4,0.6044936903662665
39,4,pond_PCA,weights_sqr8,0.5973973973973974
40,5,manhattan,uniform,0.633779810519438
41,5,manhattan,distance,0.637400847549712
42,5,manhattan,weights_sqr,0.6439213992658174
43,5,manhattan,weights_sqr4,0.6452436688657162
44,5,manhattan,weights_sqr8,0.6383198841299399
45,5,pond_PCA,uniform,0.6138013216336259
46,5,pond_PCA,distance,0.6175294499081379
47,5,pond_PCA,weights_sqr,0.6184575945310831
48,5,pond_PCA,weights_sqr4,0.6098476945545587
49,5,pond_PCA,weights_sqr8,0.6016752447270157
50,6,manhattan,uniform,0.5960549910340706
51,6,manhattan,distance,0.6393299978246683
52,6,manhattan,weights_sqr,0.6431899447394084
53,6,manhattan,weights_sqr4,0.6467001818376297
54,6,manhattan,weights_sqr8,0.6408897204032845
