,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
30,2,manhattan,uniform,2003,17957,633,3230,0.8378457792889225,0.7598634294385432,0.3827632333269635,0.5090862879654339,0.9659494351802044
31,2,manhattan,distance,2953,16641,1949,2280,0.8224824749191957,0.6024071807425541,0.5643034588190331,0.5827331031080415,0.8951586874663797
32,2,manhattan,weights_sqr,2953,16641,1949,2280,0.8224824749191957,0.6024071807425541,0.5643034588190331,0.5827331031080415,0.8951586874663797
33,2,manhattan,weights_sqr4,2953,16641,1949,2280,0.8224824749191957,0.6024071807425541,0.5643034588190331,0.5827331031080415,0.8951586874663797
34,2,manhattan,weights_sqr8,2953,16641,1949,2280,0.8224824749191957,0.6024071807425541,0.5643034588190331,0.5827331031080415,0.8951586874663797
35,2,nan_euclidean,uniform,1937,17934,656,3296,0.8341098938001091,0.7470111839568068,0.3701509650296197,0.49501661129568103,0.9647122108660571
36,2,nan_euclidean,distance,2893,16445,2145,2340,0.8117365571086765,0.574235807860262,0.5528377603669024,0.5633336578716776,0.8846153846153846
37,2,nan_euclidean,weights_sqr,2893,16445,2145,2340,0.8117365571086765,0.574235807860262,0.5528377603669024,0.5633336578716776,0.8846153846153846
38,2,nan_euclidean,weights_sqr4,2893,16445,2145,2340,0.8117365571086765,0.574235807860262,0.5528377603669024,0.5633336578716776,0.8846153846153846
39,2,nan_euclidean,weights_sqr8,2893,16445,2145,2340,0.8117365571086765,0.574235807860262,0.5528377603669024,0.5633336578716776,0.8846153846153846
40,2,minkowski,uniform,1937,17934,656,3296,0.8341098938001091,0.7470111839568068,0.3701509650296197,0.49501661129568103,0.9647122108660571
41,2,minkowski,distance,2893,16445,2145,2340,0.8117365571086765,0.574235807860262,0.5528377603669024,0.5633336578716776,0.8846153846153846
42,2,minkowski,weights_sqr,2893,16445,2145,2340,0.8117365571086765,0.574235807860262,0.5528377603669024,0.5633336578716776,0.8846153846153846
43,2,minkowski,weights_sqr4,2893,16445,2145,2340,0.8117365571086765,0.574235807860262,0.5528377603669024,0.5633336578716776,0.8846153846153846
44,2,minkowski,weights_sqr8,2893,16445,2145,2340,0.8117365571086765,0.574235807860262,0.5528377603669024,0.5633336578716776,0.8846153846153846
45,2,chebyshev,uniform,1833,17879,711,3400,0.827435671409982,0.7205188679245284,0.35027708771259314,0.4713899961424714,0.9617536309844003
46,2,chebyshev,distance,2726,16356,2234,2507,0.8009906392981573,0.5495967741935484,0.5209248996751386,0.5348768762876484,0.879827864443249
47,2,chebyshev,weights_sqr,2726,16356,2234,2507,0.8009906392981573,0.5495967741935484,0.5209248996751386,0.5348768762876484,0.879827864443249
48,2,chebyshev,weights_sqr4,2726,16356,2234,2507,0.8009906392981573,0.5495967741935484,0.5209248996751386,0.5348768762876484,0.879827864443249
49,2,chebyshev,weights_sqr8,2726,16356,2234,2507,0.8009906392981573,0.5495967741935484,0.5209248996751386,0.5348768762876484,0.879827864443249
50,2,cosine,uniform,1907,17859,731,3326,0.8297023884481384,0.72289613343442,0.3644181158035544,0.48456358785414816,0.9606777837547068
51,2,cosine,distance,2867,16355,2235,2366,0.806867313100785,0.5619364954919639,0.5478692910376457,0.5548137397194001,0.8797740720817644
52,2,cosine,weights_sqr,2867,16355,2235,2366,0.806867313100785,0.5619364954919639,0.5478692910376457,0.5548137397194001,0.8797740720817644
53,2,cosine,weights_sqr4,2867,16355,2235,2366,0.806867313100785,0.5619364954919639,0.5478692910376457,0.5548137397194001,0.8797740720817644
54,2,cosine,weights_sqr8,2867,16355,2235,2366,0.806867313100785,0.5619364954919639,0.5478692910376457,0.5548137397194001,0.8797740720817644
55,2,euclidean,uniform,1937,17934,656,3296,0.8341098938001091,0.7470111839568068,0.3701509650296197,0.49501661129568103,0.9647122108660571
56,2,euclidean,distance,2893,16445,2145,2340,0.8117365571086765,0.574235807860262,0.5528377603669024,0.5633336578716776,0.8846153846153846
57,2,euclidean,weights_sqr,2893,16445,2145,2340,0.8117365571086765,0.574235807860262,0.5528377603669024,0.5633336578716776,0.8846153846153846
58,2,euclidean,weights_sqr4,2893,16445,2145,2340,0.8117365571086765,0.574235807860262,0.5528377603669024,0.5633336578716776,0.8846153846153846
59,2,euclidean,weights_sqr8,2893,16445,2145,2340,0.8117365571086765,0.574235807860262,0.5528377603669024,0.5633336578716776,0.8846153846153846
60,3,manhattan,uniform,2832,17283,1307,2401,0.8443520967132603,0.684223242329065,0.5411809669405695,0.6043533930857875,0.9296933835395373
61,3,manhattan,distance,2838,17282,1308,2395,0.844561977920497,0.6845151953690304,0.5423275367857825,0.605181789103316,0.9296395911780527
62,3,manhattan,weights_sqr,2884,17264,1326,2349,0.8457373126810226,0.6850356294536817,0.5511179055990827,0.6108228317272053,0.9286713286713286
63,3,manhattan,weights_sqr4,2902,17153,1437,2331,0.8418335222264198,0.6688176999308596,0.5545576151347219,0.6063518595904722,0.9227003765465304
64,3,manhattan,weights_sqr8,2935,16961,1629,2298,0.8351592998362927,0.6430762489044698,0.5608637492833939,0.5991630090844137,0.9123722431414739
